filename,main_object,food_type,drink_type,has_person,person_who,person_emotion,person_action,close_up,top_down,bright_colors,warm_tones,dark_moody,clean_background,packaged,text_overlay,price_discount,brand_logo,cta,multiple_items,brand,year,month,ctr,impressions,spend
ad_1277802266439462_img.png,food,dessert,none,False,none,none,none,True,True,True,False,False,True,True,True,False,True,False,False,SnackHub,2024,8,3.5,91035,1318.86
ad_1279272166111867_img.png,food,dessert,none,False,none,none,none,True,False,False,True,True,True,False,True,False,True,False,True,SweetSpot,2025,7,2.92,87760,491.99
ad_1280621079993125_img.png,person,snack,none,True,boy,positive,none,False,False,True,False,False,False,True,True,False,True,False,False,BurgerBee,2025,9,3.53,29328,347.65
ad_1282323689168694_img.png,person,fast_food,none,True,multiple,positive,eating,False,False,True,True,False,False,False,True,False,True,True,True,BurgerBee,2024,4,3.91,37334,195.99
ad_1283576895636690_img.png,food,fast_food,none,False,none,none,none,False,True,True,True,False,True,True,True,True,True,True,True,BurgerBee,2024,2,4.3,15231,102.27
ad_1286265418702796_img.png,drink,none,soda_juice,False,none,none,none,True,False,True,True,False,True,True,True,False,True,True,False,Fizzly,2025,7,3.7,22468,214.25
ad_1290377515008381_img.png,person,none,alcohol,True,multiple,positive,none,False,False,True,True,False,False,True,True,False,True,True,True,Pourly,2025,6,3.77,93302,890.92
ad_1292334111485094_img.png,food,fast_food,none,False,none,none,none,True,False,True,True,False,True,False,True,True,True,True,True,SweetSpot,2024,1,4.67,19364,229.6
ad_1294721538079032_img.png,person,dessert,none,True,woman,positive,eating,True,False,True,True,False,True,False,True,False,True,False,False,SweetSpot,2024,11,4.65,42329,596.93
ad_1294798437830581_img.png,food,fast_food,none,False,none,none,none,True,True,True,True,False,True,False,True,False,True,True,False,BurgerBee,2025,9,3.77,5248,59.78
ad_1297346090883703_4_img.png,food,main_dish,none,False,none,none,none,False,False,True,True,False,False,True,True,False,True,False,True,GreenPlate,2024,9,2.68,6862,99.74
ad_1297630947532470_img.png,food,dessert,none,False,none,none,none,True,False,True,True,False,True,False,True,False,True,False,False,SnackHub,2025,12,2.95,18252,252.17
ad_129785500195922_img.png,drink,none,soda_juice,False,none,none,none,True,False,True,True,False,False,True,False,False,True,False,True,SnackHub,2025,2,3.11,15520,168.31
ad_1299742241426253_img.png,food,fast_food,none,False,none,none,none,True,False,True,True,False,True,False,True,True,True,True,True,SweetSpot,2024,3,4.36,7187,95.86
ad_1303290403905198_img.png,food,fast_food,none,False,none,none,none,True,False,True,True,False,True,True,True,True,True,False,True,CrunchBox,2025,5,4.13,148357,1695.09
ad_1306351316746386_img.png,food,none,soda_juice,False,none,none,none,False,False,True,True,False,True,True,True,False,True,True,True,Fizzly,2024,5,3.14,15876,91.85
ad_1312224892758088_img.png,food,fast_food,none,False,none,none,none,False,False,True,False,True,False,True,True,False,True,False,True,CrunchBox,2024,1,2.68,8580,106.44
ad_1316168185702972_img.png,person,none,alcohol,True,multiple,positive,none,False,False,True,True,False,False,False,True,False,False,False,True,Pourly,2024,8,2.85,15546,92.48
ad_1320796012146909_img.png,food,dessert,none,False,none,none,none,True,True,False,True,False,True,True,True,False,True,False,False,SnackHub,2025,12,3.54,13703,149.92
ad_1325772558059668_img.png,food,snack,none,False,none,none,none,False,True,True,True,False,True,True,True,False,True,True,True,SnackHub,2024,8,3.09,16119,193.85
ad_1337088047690664_img.png,food,dessert,none,False,none,none,none,True,False,True,True,False,True,False,True,False,True,False,False,SnackHub,2024,4,3.23,2714,15.38
ad_1338545466787013_img.png,food,fast_food,none,False,none,none,none,True,False,False,True,False,False,False,False,False,False,False,False,CrunchBox,2025,7,3.45,48627,355.36
ad_1343508842932960_img.png,food,snack,none,False,none,none,none,True,True,True,False,False,True,True,True,False,True,False,False,SweetSpot,2024,11,2.95,51473,728.69
ad_1344401876435061_img.png,drink,none,soda_juice,False,none,none,none,False,False,True,True,False,True,True,True,False,True,True,True,SnackHub,2025,10,3.21,58123,648.84
ad_1347628692602752_img.png,drink,none,alcohol,False,none,none,none,True,False,True,False,False,True,True,True,False,True,False,False,Pourly,2025,3,2.57,18498,138.05
ad_1355015131768434_img.png,food,snack,none,False,none,none,none,False,False,True,True,False,False,True,True,False,True,True,True,SnackHub,2025,6,3.2,25912,308.53
ad_1356198215031020_img.png,person,snack,none,True,girl,positive,eating,False,False,True,True,False,False,True,True,False,True,True,False,SweetSpot,2025,10,4.26,5618,61.62
ad_1359451014655384_img.png,drink,none,soda_juice,False,none,none,none,False,False,True,False,True,True,True,True,False,False,True,False,Fizzly,2024,10,2.9,30727,307.75
ad_1359794757957115_img.png,person,snack,none,True,woman,none,none,False,False,True,False,False,False,True,False,False,True,False,False,SnackHub,2024,12,3.35,17184,253.67
ad_1360072494660450_img.png,person,dessert,none,True,woman,positive,posing,True,False,True,False,False,False,False,False,False,False,False,False,CrunchBox,2024,9,4.85,8430,99.77
ad_1361912541026822_img.png,food,dessert,none,False,none,none,none,False,True,True,True,False,True,False,True,False,True,False,False,Fizzly,2024,1,3.04,31721,277.7
ad_1364010040984482_img.png,food,dessert,none,False,none,none,none,True,False,True,True,False,True,True,False,False,True,False,True,SnackHub,2025,5,3.93,32973,428.67
ad_1367018260680160_img.png,food,dessert,none,False,none,none,none,False,False,True,True,False,True,True,True,False,True,False,True,SweetSpot,2025,4,2.6,14194,196.53
ad_1376732409645868_img.png,food,healthy,none,False,none,none,none,True,True,True,False,False,True,True,False,False,True,False,False,GreenPlate,2025,8,3.31,20710,129.48
ad_1382714308977260_img.png,drink,none,alcohol,False,none,none,none,True,True,True,False,False,False,True,True,False,True,False,False,Pourly,2024,11,2.81,4761,33.35
ad_1384366945446819_img.png,food,dessert,none,False,none,none,none,True,False,True,True,False,True,True,True,False,True,False,True,BurgerBee,2025,12,3.53,46313,331.71
ad_1385970641996203_img.png,food,dessert,none,False,none,none,none,False,False,True,True,False,True,True,True,True,True,True,True,BurgerBee,2025,1,4.36,5438,64.78
ad_1387629325152410_img.png,person,snack,none,True,multiple,positive,none,False,False,True,True,False,False,True,True,False,True,True,True,GreenPlate,2024,9,4.45,6598,72.78
ad_1391682428358082_img.png,food,healthy,soda_juice,False,none,none,none,False,False,True,True,False,False,True,False,False,True,False,True,Fizzly,2024,6,2.51,14218,159.1
ad_1392251298339574_img.png,food,dessert,none,False,none,none,none,True,False,True,True,False,True,False,False,False,False,False,True,SnackHub,2025,4,3.5,40721,586.7
ad_139336575850160_img.png,food,snack,none,False,none,none,none,True,False,True,True,False,True,True,True,False,True,False,False,Pourly,2025,12,2.62,40698,519.27
ad_1393924754620284_img.png,person,none,water_energy,True,multiple,none,none,False,False,True,False,False,False,True,True,False,True,False,False,SnackHub,2025,9,2.87,13295,83.48
ad_1401124010584460_img.png,food,main_dish,none,False,none,none,none,False,True,True,False,False,True,False,True,False,True,False,True,GreenPlate,2024,11,2.21,28940,245.27
ad_1402034140502182_img.png,food,dessert,none,False,none,none,none,True,False,True,False,False,True,True,True,False,True,False,True,SweetSpot,2025,5,3.17,2467,23.08
ad_1404919910062857_img.png,person,none,soda_juice,True,multiple,positive,none,False,False,True,True,False,True,False,True,True,True,True,True,Fizzly,2025,5,4.79,6507,58.3
ad_1409935679585091_img.png,person,snack,none,True,man,positive,posing,False,False,True,True,False,False,True,True,False,True,False,True,SnackHub,2025,12,3.45,6641,77.65
ad_1416036925609368_img.png,food,main_dish,none,False,none,none,none,False,False,True,True,False,True,True,False,False,True,False,False,GreenPlate,2024,5,3.01,46733,650.47
ad_1416189585604182_img.png,food,main_dish,none,False,none,none,none,True,False,True,True,False,True,False,True,False,True,False,False,GreenPlate,2025,1,3.26,25710,207.24
ad_1420967291827777_img.png,food,dessert,none,False,none,none,none,True,False,True,False,False,True,True,False,False,False,False,True,GreenPlate,2025,1,3.87,16069,169.03
ad_1421028372009697_img.png,person,none,alcohol,True,multiple,positive,posing,False,False,True,True,False,False,False,True,False,True,False,False,Pourly,2024,8,2.94,17707,228.32
ad_1424508634773888_img.png,drink,none,alcohol,False,none,none,none,True,False,True,False,False,True,True,True,True,True,True,False,Pourly,2025,12,4.05,64108,587.37
ad_1424567658473018_img.png,person,dessert,none,True,multiple,positive,none,False,False,True,True,False,False,False,True,False,False,False,False,SnackHub,2024,8,3.6,11269,75.29
ad_142525138927082_img.png,food,main_dish,none,False,none,none,none,True,False,True,True,False,False,True,True,False,True,False,True,GreenPlate,2024,12,3.18,3590,35.0
ad_1430748894141431_img.png,person,snack,none,True,woman,positive,posing,False,False,True,True,False,True,True,True,False,True,False,False,SnackHub,2024,6,3.68,39624,220.0
ad_1434984640410923_img.png,drink,none,alcohol,False,none,none,none,True,False,True,True,False,True,True,True,False,True,False,False,Fizzly,2025,12,3.3,16023,231.11
ad_1440057796723230_img.png,food,main_dish,none,False,none,none,none,False,True,True,False,False,False,False,True,False,False,False,True,GreenPlate,2024,11,2.31,34671,199.3
ad_1441571116677615_img.png,person,none,alcohol,True,man,none,none,True,False,True,True,False,False,False,True,False,False,False,False,Pourly,2024,4,3.58,12774,119.88
ad_1442905616491126_img.png,none,none,alcohol,False,none,none,none,False,False,False,True,True,False,False,True,False,True,False,False,Pourly,2025,2,2.52,5775,59.48
ad_1445446949401752_img.png,food,snack,none,False,none,none,none,False,False,True,True,False,False,False,True,False,True,False,True,Fizzly,2024,2,2.65,19986,296.85
ad_1445865822681721_img.png,person,none,alcohol,True,multiple,positive,none,False,False,False,True,True,False,False,True,False,True,True,True,Pourly,2025,9,4.1,13496,89.89
ad_1445960375970184_1_img.png,food,snack,none,False,none,none,none,False,False,True,True,False,True,True,False,False,True,False,True,SnackHub,2025,5,2.91,16073,98.76
ad_1451334002330645_img.png,drink,none,soda_juice,False,none,none,none,False,False,True,True,False,True,True,False,False,False,False,True,SnackHub,2024,4,2.78,67276,342.24
ad_1452895458957629_img.png,person,dessert,none,True,woman,positive,none,True,False,True,False,False,False,True,False,False,False,False,False,SweetSpot,2024,10,4.74,4452,29.19
ad_1453649322179850_img.png,food,fast_food,soda_juice,False,none,none,none,False,False,True,True,False,False,False,False,False,False,False,True,CrunchBox,2024,1,3.28,17781,125.76
ad_1455455241698097_img.png,food,main_dish,none,False,none,none,none,False,False,True,True,False,True,False,True,True,True,True,False,GreenPlate,2025,7,4.2,5889,66.58
ad_145669605284052_img.png,food,dessert,none,False,none,none,none,True,False,True,True,False,True,False,True,False,True,False,False,SweetSpot,2024,3,3.12,1001,7.2
ad_1459907414742396_img.png,food,snack,none,True,none,none,none,True,False,True,True,False,False,True,True,False,True,True,False,SnackHub,2024,6,4.14,12721,66.22
ad_1459988071577939_img.png,food,snack,soda_juice,False,none,none,none,False,False,True,True,False,False,True,False,False,True,False,True,Fizzly,2024,5,2.83,13780,182.81
ad_1465059580880154_img.png,food,fast_food,soda_juice,False,none,none,none,True,False,True,True,False,True,False,True,True,True,True,True,SnackHub,2025,5,4.62,24922,215.72
ad_1472336933658887_img.png,food,dessert,none,False,none,none,none,True,False,True,True,False,True,True,True,False,True,False,False,SweetSpot,2025,11,3.65,10747,91.75
ad_1483415918870933_img.png,food,healthy,none,False,none,none,none,True,True,True,True,False,True,True,True,False,True,False,True,GreenPlate,2025,5,2.88,3013,24.18
ad_1483450672459676_img.png,food,fast_food,none,False,none,none,none,True,False,True,True,True,False,False,True,False,False,False,False,CrunchBox,2024,1,3.42,5869,86.59
ad_1486692522058671_img.png,food,snack,none,False,none,none,none,False,False,True,True,False,True,True,True,False,True,True,True,SnackHub,2024,1,3.11,49859,334.11
ad_1490007381791974_img.png,person,snack,none,True,man,positive,none,False,False,True,False,False,False,True,True,True,True,True,True,SnackHub,2025,3,4.6,5787,80.92
ad_149238124876492_img.png,food,dessert,none,False,none,none,none,True,False,True,False,False,True,True,True,False,True,False,False,GreenPlate,2025,12,3.69,65070,830.82
ad_1498203974366202_img.png,person,snack,none,True,multiple,positive,eating,False,False,True,True,False,False,False,True,False,True,False,True,SnackHub,2025,10,3.32,38176,220.08
ad_150308281481814_img.png,food,main_dish,none,False,none,none,none,True,True,True,True,False,False,False,False,False,False,False,True,GreenPlate,2025,4,3.06,9722,144.54
ad_1507313536491108_img.png,food,dessert,none,False,none,none,none,False,False,True,False,False,True,False,False,False,False,False,False,SnackHub,2025,5,2.76,6444,49.71
ad_1509304943179558_img.png,food,fast_food,none,False,none,none,none,True,False,True,True,False,True,False,True,True,True,True,True,CrunchBox,2025,2,4.64,38097,228.04
ad_1513195169551788_img.png,person,healthy,soda_juice,True,man,none,none,False,False,True,True,False,True,True,False,False,True,False,True,GreenPlate,2025,8,3.16,10499,139.56
ad_1519658885535006_img.png,person,none,alcohol,True,man,positive,none,False,False,True,False,False,False,True,True,False,False,False,True,Pourly,2024,11,2.78,2847,34.35
ad_1519699428866630_img.png,food,main_dish,none,False,none,none,none,False,False,True,True,False,True,False,True,False,True,True,True,GreenPlate,2024,11,3.21,23442,261.9
ad_151976571336107_img.png,food,fast_food,none,False,none,none,none,True,False,True,True,False,False,False,True,True,True,True,True,GreenPlate,2024,2,4.83,20277,133.01
ad_1521938815201461_img.png,person,dessert,none,True,woman,positive,posing,True,False,True,True,False,False,False,False,False,False,False,False,SweetSpot,2024,9,4.82,41677,407.81
ad_1522121965273356_img.png,food,snack,none,True,multiple,none,none,False,False,True,False,False,False,True,True,False,True,True,False,SnackHub,2025,2,3.67,18950,242.67
ad_1523031861764631_img.png,food,fast_food,soda_juice,False,none,none,none,False,False,True,True,False,True,True,True,False,True,True,True,CrunchBox,2024,9,3.58,7714,61.99
ad_1526222208121673_img.png,food,fast_food,none,False,none,none,none,True,True,True,True,False,True,False,True,False,False,True,False,BurgerBee,2025,7,3.41,47556,386.01
ad_1526797454818962_img.png,food,snack,none,False,none,none,none,True,False,True,True,False,True,True,True,False,True,False,False,SnackHub,2025,8,3.27,52417,263.73
ad_1531253377707994_img.png,food,snack,none,False,none,none,none,False,False,True,True,False,True,True,True,False,True,True,True,SnackHub,2025,11,3.31,16868,113.73
ad_1538509323550604_img.png,food,main_dish,none,False,none,none,none,False,False,True,True,False,False,True,True,False,True,False,True,GreenPlate,2025,2,2.54,14190,195.17
ad_1540254449711854_img.png,food,main_dish,none,False,none,none,none,False,False,True,True,False,False,False,True,False,False,False,False,GreenPlate,2025,7,2.68,3557,33.5
ad_1541116756448820_img.png,drink,none,alcohol,False,none,none,none,False,False,True,True,False,True,False,True,False,True,False,True,Pourly,2024,12,2.06,7276,107.99
ad_154403834360335_img.png,food,dessert,none,False,none,none,none,True,False,True,False,False,True,True,True,True,True,True,False,Pourly,2024,6,4.65,28588,256.06
ad_1545236412961166_img.png,food,main_dish,none,False,none,none,none,False,False,True,True,False,True,True,False,False,True,False,True,GreenPlate,2024,4,3.2,7651,92.97
ad_1556403668499450_img.png,person,snack,none,True,woman,positive,posing,True,False,True,True,False,True,True,True,False,True,False,False,SnackHub,2024,7,4.42,3112,24.33
ad_1564324004364367_img.png,food,dessert,none,False,none,none,none,True,False,True,False,False,True,False,True,False,True,False,True,SweetSpot,2025,4,2.99,440593,3805.88
ad_1568985753973562_img.png,food,main_dish,none,False,none,none,none,False,False,True,True,False,True,False,True,False,True,True,True,GreenPlate,2025,2,3.18,3092,21.36
ad_1571244387008613_img.png,food,dessert,none,False,none,none,none,True,False,True,True,False,True,True,True,False,True,False,False,SweetSpot,2025,10,3.79,127612,1080.95
ad_1576214499877930_img.png,person,fast_food,none,True,man,positive,eating,False,False,True,False,False,False,True,False,False,False,False,False,CrunchBox,2025,12,4.11,9823,102.87
ad_1581316942397659_img.png,food,dessert,none,False,none,none,none,True,True,True,True,False,True,True,True,False,True,False,False,SnackHub,2025,7,3.6,12276,183.13
ad_1582682102264988_img.png,food,snack,none,False,none,none,none,False,False,True,True,False,False,True,True,False,True,True,True,SnackHub,2024,8,3.22,6820,79.4
ad_1591713644654260_img.png,person,fast_food,none,True,woman,positive,eating,False,False,True,True,False,False,False,True,False,True,True,False,CrunchBox,2025,2,4.29,29226,204.36
ad_1593221134765529_img.png,food,snack,none,False,none,none,none,False,False,True,True,False,False,True,True,False,True,False,False,BurgerBee,2024,5,2.67,3166,17.25
ad_1593264844415457_img.png,person,snack,none,True,man,none,none,False,False,True,True,False,False,True,False,False,True,False,False,SnackHub,2024,1,3.39,2121,13.29
ad_1594421931383245_img.png,food,main_dish,none,False,none,none,none,True,False,True,False,False,True,False,False,False,False,False,False,GreenPlate,2024,7,3.25,66847,710.29
ad_1597389584374782_img.png,person,none,soda_juice,True,multiple,positive,none,False,False,True,True,False,False,True,True,False,True,False,False,Fizzly,2024,8,3.43,5979,75.64
ad_1603630393726424_img.png,food,healthy,none,False,none,none,none,False,False,True,True,False,False,False,True,False,True,False,False,CrunchBox,2025,6,2.48,28172,405.79
ad_1606421263511153_img.png,food,main_dish,none,False,none,none,none,False,False,True,False,False,True,False,True,False,True,False,True,GreenPlate,2024,5,2.28,4512,23.27
ad_1615254115897832_img.png,person,dessert,none,True,man,positive,posing,False,False,True,True,False,False,False,True,False,False,False,False,SweetSpot,2025,6,3.67,27130,277.47
ad_1623374188490580_img.png,food,healthy,none,False,none,none,none,True,False,True,False,False,True,False,False,False,False,False,False,SnackHub,2024,2,3.09,71937,698.41
ad_162719910237318_2_img.png,food,main_dish,none,False,none,none,none,True,False,True,True,False,True,False,True,False,True,False,True,GreenPlate,2024,1,3.05,7886,91.17
ad_162719910237318_6_img.png,food,main_dish,none,False,none,none,none,True,False,True,True,False,True,False,True,False,True,False,False,GreenPlate,2025,7,2.76,1932,20.47
ad_162758856770781_img.png,person,fast_food,none,True,multiple,positive,eating,False,False,True,True,False,False,False,True,False,True,True,True,BurgerBee,2024,7,3.94,72315,858.41
ad_1633036584157532_img.png,person,none,alcohol,True,woman,positive,posing,False,False,True,True,False,False,True,False,False,True,False,True,SnackHub,2025,10,3.96,33733,390.66
ad_164672243392002_img.png,food,main_dish,none,False,none,none,none,True,True,True,True,False,True,False,False,False,False,False,False,GreenPlate,2024,11,3.2,8320,51.34
ad_1650343738807834_img.png,food,snack,none,False,none,none,none,True,False,True,True,False,True,True,True,False,True,True,False,CrunchBox,2025,10,4.13,10743,139.63
ad_1651594748662497_img.png,person,dessert,none,True,woman,none,none,False,False,True,False,False,True,True,True,False,True,False,True,SweetSpot,2024,2,3.01,4399,27.42
ad_1657839661642545_img.png,person,none,soda_juice,True,multiple,positive,none,False,False,True,True,False,False,False,True,False,True,False,False,Fizzly,2024,2,3.47,55285,662.61
ad_1665026414033428_img.png,food,main_dish,none,False,none,none,none,False,False,True,True,False,False,True,True,False,True,False,True,GreenPlate,2024,1,2.71,7826,71.7
ad_1665451963946954_img.png,food,main_dish,none,False,none,none,none,True,False,True,True,False,False,False,True,False,True,False,False,GreenPlate,2025,10,2.97,3233,32.78
ad_1670840196656739_img.png,person,none,alcohol,True,multiple,positive,none,False,False,True,True,False,False,False,True,False,True,True,False,Pourly,2025,8,3.67,16541,232.12
ad_1673317376506629_img.png,food,main_dish,water_energy,False,none,none,none,False,False,True,True,False,False,False,True,False,True,True,True,GreenPlate,2025,8,2.98,5653,78.57
ad_1679718809451154_img.png,person,none,water_energy,True,multiple,positive,none,False,False,True,True,False,False,True,True,False,True,False,False,BurgerBee,2024,1,3.23,4769,62.85
ad_1693253037816474_img.png,food,main_dish,none,False,none,none,none,False,False,True,False,False,True,True,True,False,True,False,False,GreenPlate,2024,12,2.82,8689,87.77
ad_1695000857705303_img.png,person,none,water_energy,True,woman,positive,posing,False,False,True,False,False,False,True,True,False,True,False,False,Pourly,2024,11,2.52,14564,180.05
ad_1695120224343175_img.png,person,snack,none,True,none,positive,eating,False,False,True,True,False,False,True,True,False,True,False,True,CrunchBox,2025,8,3.8,3357,34.0
ad_1699517954238243_img.png,food,dessert,none,False,none,none,none,False,False,True,True,False,True,True,True,False,True,False,False,SweetSpot,2024,9,2.9,53377,731.05
ad_170222152826200_img.png,person,none,alcohol,True,multiple,positive,none,False,False,True,True,False,False,False,True,False,False,True,True,Pourly,2025,4,3.53,26295,237.38
ad_1707765576363469_img.png,food,main_dish,none,False,none,none,none,True,True,True,True,False,True,False,False,False,False,False,False,GreenPlate,2025,1,3.41,9270,136.29
ad_1715075048901234_img.png,food,main_dish,none,False,none,none,none,True,True,True,True,False,True,False,False,False,False,False,False,GreenPlate,2025,1,3.4,5413,77.53
ad_172371662568260_img.png,food,fast_food,none,False,none,none,none,True,False,True,True,False,False,False,True,False,True,True,False,BurgerBee,2025,3,3.7,12219,151.71
ad_1731253257346221_img.png,food,fast_food,none,False,none,none,none,True,False,True,True,False,True,False,True,False,False,False,True,BurgerBee,2025,5,3.12,32841,255.97
ad_1732232483917007_img.png,food,dessert,none,False,none,none,none,True,True,True,True,False,False,True,False,False,True,False,False,BurgerBee,2025,5,4.03,28129,177.68
ad_1732489357201816_img.png,person,none,alcohol,True,multiple,positive,none,False,False,True,True,False,False,True,True,False,True,False,True,Pourly,2025,9,3.0,38503,521.6
ad_1748388718978164_img.png,person,dessert,none,True,none,none,none,False,False,True,False,False,True,False,True,False,True,False,True,SnackHub,2024,10,3.14,8263,54.97
ad_1751720862024939_img.png,food,dessert,none,False,none,none,none,False,False,True,False,False,False,True,True,False,True,False,True,BurgerBee,2025,12,2.59,1000,13.54
ad_1763388107458046_img.png,food,fast_food,none,False,none,none,none,False,False,True,True,False,True,True,True,False,True,False,False,SnackHub,2025,2,2.9,46528,460.98
ad_176352112228197_img.png,drink,none,soda_juice,False,none,none,none,False,False,True,True,False,True,True,True,True,True,True,True,Fizzly,2024,2,3.92,11302,102.46
ad_1764049207353263_img.png,food,fast_food,none,False,none,none,none,False,False,True,True,False,True,False,True,False,True,True,True,GreenPlate,2025,6,3.33,26008,364.94
ad_176841485440188_img.png,person,dessert,none,True,girl,positive,eating,True,False,True,True,False,False,False,False,False,False,False,False,Pourly,2024,9,4.35,70914,782.78
ad_1780280119147526_img.png,food,fast_food,none,False,none,none,none,False,False,True,True,False,True,False,True,False,True,False,False,BurgerBee,2024,1,2.71,152422,1641.0
ad_1781488185604932_img.png,food,dessert,none,False,none,none,none,True,True,True,True,False,True,True,False,False,True,False,False,BurgerBee,2025,9,4.0,6975,73.85
ad_1783152185458263_img.png,food,fast_food,none,True,man,neutral,none,False,False,True,True,False,False,True,True,False,True,False,True,CrunchBox,2025,9,3.51,15274,133.06
ad_1784435818677647_img.png,food,snack,none,False,none,none,none,True,False,True,True,False,False,True,True,False,True,False,False,Fizzly,2024,9,3.39,52409,673.79
ad_179009351938828_img.png,food,snack,none,False,none,none,none,False,False,True,True,False,False,True,True,False,True,False,True,SnackHub,2025,5,2.42,5742,43.23
ad_1796899447429956_img.png,food,dessert,none,False,none,none,none,True,False,True,True,False,True,True,True,False,True,False,True,SweetSpot,2025,9,3.42,7464,107.4
ad_181104161743702_img.png,food,fast_food,none,False,none,none,none,True,False,True,True,False,True,False,True,False,True,True,True,BurgerBee,2024,11,3.31,7420,103.43
ad_1813248639088788_img.png,food,main_dish,none,False,none,none,none,False,False,True,True,False,True,True,True,False,True,False,False,GreenPlate,2025,4,2.71,12989,108.78
ad_1843071266090228_img.png,drink,none,soda_juice,False,none,none,none,False,False,True,True,False,False,True,True,False,True,False,True,SweetSpot,2024,2,2.64,10720,131.8
ad_1846291465805933_img.png,food,snack,none,False,none,none,none,True,False,True,True,False,True,True,True,True,True,True,False,SnackHub,2025,6,4.68,7377,79.17
ad_1847558629031270_img.png,food,fast_food,none,False,none,none,none,False,False,True,True,False,True,False,True,False,True,True,True,CrunchBox,2024,4,3.28,5085,42.59
ad_1858628497971305_img.png,food,dessert,none,False,none,none,none,False,False,True,False,False,False,False,False,False,False,False,False,SnackHub,2025,6,2.58,30089,447.88
ad_1864047873992046_img.png,food,snack,none,True,none,none,none,True,False,True,True,False,False,True,True,False,True,True,False,SnackHub,2024,3,4.43,50910,267.4
ad_1921270234908496_img.png,person,snack,none,True,woman,none,posing,False,False,True,False,False,False,True,False,False,True,False,False,SnackHub,2025,6,3.32,58848,442.92
ad_192810407130366_2_img.png,food,main_dish,alcohol,False,none,none,none,False,False,True,True,False,False,False,True,False,True,False,True,Pourly,2024,2,1.9,8257,84.23
ad_1951593651889145_img.png,food,main_dish,none,False,none,none,none,True,False,True,True,False,True,True,False,False,True,False,True,GreenPlate,2025,2,3.31,31373,320.62
ad_1966788403706225_img.png,food,none,alcohol,False,none,none,none,True,True,True,False,False,True,True,True,False,True,True,False,Pourly,2025,9,3.44,16921,184.26
ad_1974086852976218_img.png,food,snack,none,False,none,none,none,False,False,True,True,False,True,True,True,True,True,True,True,SnackHub,2024,7,4.04,7550,94.5
ad_1974309616267271_img.png,food,snack,none,False,none,none,none,True,False,True,True,False,True,True,True,False,True,True,False,BurgerBee,2025,3,3.61,27839,312.76
ad_1976681492708853_img.png,person,dessert,none,True,multiple,positive,none,False,False,True,True,False,False,True,True,False,True,False,True,SweetSpot,2025,11,3.38,7211,79.34
ad_1994922594207047_img.png,food,main_dish,none,False,none,none,none,True,False,True,False,False,True,True,True,False,True,False,False,GreenPlate,2025,1,2.88,9171,50.76
ad_1998820330588644_1_img.png,drink,none,soda_juice,False,none,none,none,False,False,True,True,False,False,True,True,False,True,False,False,Fizzly,2024,8,2.73,3372,29.56
ad_2008543796164740_img.png,person,dessert,none,True,woman,none,none,True,False,False,True,True,False,True,True,False,True,False,False,SweetSpot,2024,6,4.41,8398,61.48
ad_2009236252808490_img.png,food,snack,none,True,multiple,none,none,False,False,True,False,False,False,True,True,False,True,True,False,Pourly,2024,7,3.39,17220,131.8
ad_201064686369635_img.png,drink,none,alcohol,True,man,none,pouring,False,False,True,False,False,False,False,True,False,True,False,False,Pourly,2025,9,2.9,64147,676.33
ad_2012327549122199_img.png,person,snack,none,True,woman,positive,none,False,False,True,True,False,False,True,True,False,True,True,True,SnackHub,2025,5,3.68,9381,65.62
ad_202073336176460_img.png,food,snack,none,False,none,none,none,False,False,True,True,False,True,True,True,False,True,False,True,SnackHub,2025,1,2.61,4730,37.55
ad_202406899477672_img.png,person,snack,none,True,man,positive,none,False,False,True,True,False,False,True,True,False,True,True,True,SnackHub,2024,12,3.78,59716,440.16
ad_2037195076655860_img.png,food,snack,none,False,none,none,none,True,False,True,True,False,True,True,True,False,True,False,False,Fizzly,2025,10,3.27,8066,116.84
ad_2072508366427518_img.png,food,healthy,none,False,none,none,none,False,False,True,True,False,True,True,True,False,True,True,True,GreenPlate,2025,7,3.11,2325,33.59
ad_207954488967341_img.png,food,dessert,none,False,none,none,none,False,False,True,True,False,True,True,False,False,True,False,True,CrunchBox,2025,5,3.35,15261,169.39
ad_208154945292132_img.png,person,snack,none,True,man,positive,eating,False,False,True,True,False,False,True,True,False,True,False,True,SnackHub,2024,3,3.16,9654,137.52
ad_2114475708923463_img.png,food,main_dish,none,False,none,none,none,True,False,True,True,False,False,True,True,False,True,False,False,CrunchBox,2024,12,3.19,133305,1714.05
ad_2118201818511285_img.png,person,healthy,none,True,none,none,cooking,True,False,True,True,False,False,False,False,False,True,False,False,GreenPlate,2024,9,4.11,21490,234.23
ad_214418767796076_img.png,food,healthy,none,False,none,none,none,False,False,True,True,False,True,False,True,False,True,True,True,GreenPlate,2025,1,3.2,11540,58.44
ad_2182847735385395_img.png,food,snack,none,False,none,none,none,False,False,True,True,False,True,True,True,False,True,True,True,Pourly,2024,1,2.63,5300,67.44
ad_218491397567496_img.png,drink,none,soda_juice,False,none,none,none,False,False,True,True,False,False,True,False,False,True,False,True,Fizzly,2025,1,2.67,18586,223.49
ad_2209085702631859_img.png,food,dessert,none,False,none,none,none,True,False,True,False,False,False,False,False,False,False,False,False,GreenPlate,2025,3,3.99,57337,639.45
